date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:30:04	2177/2177	---M-Z	200	added ('OK')	application/json	date:Thu,%2001%20May%202025%2002:30:03%20GMT	https://codeefly.net/wp/zyan/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcodeefly.net%2Fwp%2Fzyan%2Fhome-rtl%2F	C:/My%20Web%20Sites/websitelol/codeefly.net/wp/zyan/wp-json/oembed/1.0/embed68bb.json	(from https://codeefly.net/wp/zyan/home-rtl/)
22:30:04	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2001%20May%202025%2002:30:03%20GMT	https://codeefly.net/wp/zyan/?p=512	C:/My%20Web%20Sites/websitelol/codeefly.net/wp/zyan/indexb87d.html	(from https://codeefly.net/wp/zyan/home-rtl/)
22:30:04	2326/2326	---M-Z	200	added ('OK')	text/xml	date:Thu,%2001%20May%202025%2002:30:03%20GMT	https://codeefly.net/wp/zyan/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcodeefly.net%2Fwp%2Fzyan%2Fhome-rtl%2F&format=xml	C:/My%20Web%20Sites/websitelol/codeefly.net/wp/zyan/wp-json/oembed/1.0/embede1e9	(from https://codeefly.net/wp/zyan/home-rtl/)
22:30:04	1957/1957	---M--	200	added ('OK')	image/png	date:Tue,%2023%20Jan%202024%2023:39:45%20GMT	https://codeefly.net/wp/zyan/wp-content/uploads/2024/01/logo-rtl.png	C:/My%20Web%20Sites/websitelol/codeefly.net/wp/zyan/wp-content/uploads/2024/01/logo-rtl.png	(from https://codeefly.net/wp/zyan/home-rtl/)
22:30:05	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2001%20May%202025%2002:30:04%20GMT	https://codeefly.net/wp/zyan/home-rtl/1234567890	C:/My%20Web%20Sites/websitelol/codeefly.net/wp/zyan/home-rtl/1234567890	(from https://codeefly.net/wp/zyan/home-rtl/)
22:30:05	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2001%20May%202025%2002:30:04%20GMT	https://codeefly.net/wp/zyan/home-rtl/1234567890	C:/My%20Web%20Sites/websitelol/codeefly.net/wp/zyan/home-rtl/1234567890	(from https://codeefly.net/wp/zyan/home-rtl/)
22:30:05	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2001%20May%202025%2002:30:05%20GMT	https://codeefly.net/wp/zyan/blog/1234567890	C:/My%20Web%20Sites/websitelol/codeefly.net/wp/zyan/blog/1234567890	(from https://codeefly.net/wp/zyan/blog/)
22:30:06	57363/57363	---MCZ	200	added ('OK')	text/html	date:Thu,%2001%20May%202025%2002:30:05%20GMT	https://codeefly.net/wp/zyan/empowering-your-business-with-innovative-solutions-revolutionizing-your-solutions-2/	C:/My%20Web%20Sites/websitelol/codeefly.net/wp/zyan/empowering-your-business-with-innovative-solutions-revolutionizing-your-solutions-2/index.html	(from https://codeefly.net/wp/zyan/blog/)
22:30:07	48640/48640	---MCZ	200	added ('OK')	text/html	date:Thu,%2001%20May%202025%2002:30:06%20GMT	https://codeefly.net/wp/zyan/blog/page/2/	C:/My%20Web%20Sites/websitelol/codeefly.net/wp/zyan/blog/page/2/index.html	(from https://codeefly.net/wp/zyan/blog/)
22:30:07	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2001%20May%202025%2002:30:06%20GMT	https://codeefly.net/wp/zyan/blog/1234567890	C:/My%20Web%20Sites/websitelol/codeefly.net/wp/zyan/blog/1234567890.85.delayed	(from https://codeefly.net/wp/zyan/blog/)
22:30:10	48568/48568	---MCZ	200	added ('OK')	text/html	date:Thu,%2001%20May%202025%2002:30:06%20GMT	https://codeefly.net/wp/zyan/category/business-advice/	C:/My%20Web%20Sites/websitelol/codeefly.net/wp/zyan/category/business-advice/index.html	(from https://codeefly.net/wp/zyan/blog/)
22:30:11	48538/48538	---MCZ	200	added ('OK')	text/html	date:Thu,%2001%20May%202025%2002:30:07%20GMT	https://codeefly.net/wp/zyan/category/devolopment/	C:/My%20Web%20Sites/websitelol/codeefly.net/wp/zyan/category/devolopment/index.html	(from https://codeefly.net/wp/zyan/blog/)
22:30:11	48488/48488	---MCZ	200	added ('OK')	text/html	date:Thu,%2001%20May%202025%2002:30:07%20GMT	https://codeefly.net/wp/zyan/category/ui-ux-design/	C:/My%20Web%20Sites/websitelol/codeefly.net/wp/zyan/category/ui-ux-design/index.html	(from https://codeefly.net/wp/zyan/blog/)
22:30:11	51344/51344	---MCZ	200	added ('OK')	text/html	date:Thu,%2001%20May%202025%2002:30:07%20GMT	https://codeefly.net/wp/zyan/category/uncategorized/	C:/My%20Web%20Sites/websitelol/codeefly.net/wp/zyan/category/uncategorized/index.html	(from https://codeefly.net/wp/zyan/blog/)
22:30:11	48470/48470	---MCZ	200	added ('OK')	text/html	date:Thu,%2001%20May%202025%2002:30:10%20GMT	https://codeefly.net/wp/zyan/category/web-design/	C:/My%20Web%20Sites/websitelol/codeefly.net/wp/zyan/category/web-design/index.html	(from https://codeefly.net/wp/zyan/blog/)
22:30:13	57897/57897	---MCZ	200	added ('OK')	text/html	date:Thu,%2001%20May%202025%2002:30:12%20GMT	https://codeefly.net/wp/zyan/hello-world-2/	C:/My%20Web%20Sites/websitelol/codeefly.net/wp/zyan/hello-world-2/index.html	(from https://codeefly.net/wp/zyan/blog/)
22:30:13	56999/56999	---MCZ	200	added ('OK')	text/html	date:Thu,%2001%20May%202025%2002:30:12%20GMT	https://codeefly.net/wp/zyan/hello-world/	C:/My%20Web%20Sites/websitelol/codeefly.net/wp/zyan/hello-world/index.html	(from https://codeefly.net/wp/zyan/blog/)
22:30:13	50978/50978	---MCZ	200	added ('OK')	text/html	date:Thu,%2001%20May%202025%2002:30:12%20GMT	https://codeefly.net/wp/zyan/tag/graphics/	C:/My%20Web%20Sites/websitelol/codeefly.net/wp/zyan/tag/graphics/index.html	(from https://codeefly.net/wp/zyan/blog/)
22:30:13	5920/5920	---M-Z	200	added ('OK')	application/json	date:Thu,%2001%20May%202025%2002:30:12%20GMT	https://codeefly.net/wp/zyan/wp-json/wp/v2/posts/585	C:/My%20Web%20Sites/websitelol/codeefly.net/wp/zyan/wp-json/wp/v2/posts/585.json	(from https://codeefly.net/wp/zyan/the-standard-personal-my-portfolio-2/)
22:30:13	48658/48658	---MCZ	200	added ('OK')	text/html	date:Thu,%2001%20May%202025%2002:30:13%20GMT	https://codeefly.net/wp/zyan/tag/house/	C:/My%20Web%20Sites/websitelol/codeefly.net/wp/zyan/tag/house/index.html	(from https://codeefly.net/wp/zyan/blog/)
22:30:14	48682/48682	---MCZ	200	added ('OK')	text/html	date:Thu,%2001%20May%202025%2002:30:13%20GMT	https://codeefly.net/wp/zyan/tag/shidtarx/	C:/My%20Web%20Sites/websitelol/codeefly.net/wp/zyan/tag/shidtarx/index.html	(from https://codeefly.net/wp/zyan/blog/)
22:30:14	48658/48658	---MCZ	200	added ('OK')	text/html	date:Thu,%2001%20May%202025%2002:30:13%20GMT	https://codeefly.net/wp/zyan/tag/ui-ux/	C:/My%20Web%20Sites/websitelol/codeefly.net/wp/zyan/tag/ui-ux/index.html	(from https://codeefly.net/wp/zyan/blog/)
22:30:15	2458/2458	---M-Z	200	added ('OK')	application/json	date:Thu,%2001%20May%202025%2002:30:14%20GMT	https://codeefly.net/wp/zyan/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcodeefly.net%2Fwp%2Fzyan%2Fthe-standard-personal-my-portfolio-2%2F	C:/My%20Web%20Sites/websitelol/codeefly.net/wp/zyan/wp-json/oembed/1.0/embed8625.json	(from https://codeefly.net/wp/zyan/the-standard-personal-my-portfolio-2/)
22:30:15	50986/50986	---MCZ	200	added ('OK')	text/html	date:Thu,%2001%20May%202025%2002:30:14%20GMT	https://codeefly.net/wp/zyan/tag/ux-design/	C:/My%20Web%20Sites/websitelol/codeefly.net/wp/zyan/tag/ux-design/index.html	(from https://codeefly.net/wp/zyan/blog/)
22:30:15	813/813	---M-Z	200	added ('OK')	application/rss+xml	etag:%222e65957c6b6530155e3fb5bc01ad5935%22	https://codeefly.net/wp/zyan/the-standard-personal-my-portfolio-2/feed/	C:/My%20Web%20Sites/websitelol/codeefly.net/wp/zyan/the-standard-personal-my-portfolio-2/feed/index.html	(from https://codeefly.net/wp/zyan/the-standard-personal-my-portfolio-2/)
22:30:15	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2001%20May%202025%2002:30:14%20GMT	https://codeefly.net/wp/zyan/?p=585	C:/My%20Web%20Sites/websitelol/codeefly.net/wp/zyan/index33e1.html	(from https://codeefly.net/wp/zyan/the-standard-personal-my-portfolio-2/)
22:30:15	2643/2643	---M-Z	200	added ('OK')	text/xml	date:Thu,%2001%20May%202025%2002:30:14%20GMT	https://codeefly.net/wp/zyan/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcodeefly.net%2Fwp%2Fzyan%2Fthe-standard-personal-my-portfolio-2%2F&format=xml	C:/My%20Web%20Sites/websitelol/codeefly.net/wp/zyan/wp-json/oembed/1.0/embedb62f	(from https://codeefly.net/wp/zyan/the-standard-personal-my-portfolio-2/)
22:30:16	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2001%20May%202025%2002:30:15%20GMT	https://codeefly.net/wp/zyan/the-standard-personal-my-portfolio-2/1234567890	C:/My%20Web%20Sites/websitelol/codeefly.net/wp/zyan/the-standard-personal-my-portfolio-2/1234567890	(from https://codeefly.net/wp/zyan/the-standard-personal-my-portfolio-2/)
22:30:16	51568/51568	---MCZ	200	added ('OK')	text/html	date:Thu,%2001%20May%202025%2002:30:15%20GMT	https://codeefly.net/wp/zyan/author/zyan/	C:/My%20Web%20Sites/websitelol/codeefly.net/wp/zyan/author/zyan/index.html	(from https://codeefly.net/wp/zyan/the-standard-personal-my-portfolio-2/)
22:30:16	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2001%20May%202025%2002:30:16%20GMT	https://codeefly.net/wp/zyan/the-standard-personal-my-portfolio-2/1234567890	C:/My%20Web%20Sites/websitelol/codeefly.net/wp/zyan/the-standard-personal-my-portfolio-2/1234567890	(from https://codeefly.net/wp/zyan/the-standard-personal-my-portfolio-2/)
22:30:16	3026/3026	---M-Z	200	added ('OK')	text/javascript	date:Wed,%2013%20Nov%202024%2009:41:51%20GMT	https://codeefly.net/wp/zyan/wp-includes/js/comment-reply.min.js?ver=6.8.1	C:/My%20Web%20Sites/websitelol/codeefly.net/wp/zyan/wp-includes/js/comment-reply.min0899.js	(from https://codeefly.net/wp/zyan/the-standard-personal-my-portfolio-2/)
22:30:17	205/205	---M-Z	200	added ('OK')	text/css	date:Wed,%2027%20Mar%202024%2006:44:56%20GMT	https://codeefly.net/wp/zyan/wp-content/uploads/elementor/css/post-381.css?ver=1711521896	C:/My%20Web%20Sites/websitelol/codeefly.net/wp/zyan/wp-content/uploads/elementor/css/post-3818ad3.css	(from https://codeefly.net/wp/zyan/contact/)
22:30:17	9230/9230	---MCZ	200	added ('OK')	application/json	date:Thu,%2001%20May%202025%2002:30:17%20GMT	https://codeefly.net/wp/zyan/wp-json/wp/v2/pages/381	C:/My%20Web%20Sites/websitelol/codeefly.net/wp/zyan/wp-json/wp/v2/pages/381.json	(from https://codeefly.net/wp/zyan/contact/)
22:30:18	2172/2172	---M-Z	200	added ('OK')	application/json	date:Thu,%2001%20May%202025%2002:30:17%20GMT	https://codeefly.net/wp/zyan/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcodeefly.net%2Fwp%2Fzyan%2Fcontact%2F	C:/My%20Web%20Sites/websitelol/codeefly.net/wp/zyan/wp-json/oembed/1.0/embed4d77.json	(from https://codeefly.net/wp/zyan/contact/)
22:30:18	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2001%20May%202025%2002:30:17%20GMT	https://codeefly.net/wp/zyan/?p=381	C:/My%20Web%20Sites/websitelol/codeefly.net/wp/zyan/index1f38.html	(from https://codeefly.net/wp/zyan/contact/)
22:30:18	2321/2321	---M-Z	200	added ('OK')	text/xml	date:Thu,%2001%20May%202025%2002:30:18%20GMT	https://codeefly.net/wp/zyan/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcodeefly.net%2Fwp%2Fzyan%2Fcontact%2F&format=xml	C:/My%20Web%20Sites/websitelol/codeefly.net/wp/zyan/wp-json/oembed/1.0/embed031b	(from https://codeefly.net/wp/zyan/contact/)
22:30:19	304972/304972	---M--	200	added ('OK')	image/jpeg	date:Sat,%2028%20Oct%202023%2010:24:31%20GMT	https://codeefly.net/wp/zyan/wp-content/uploads/2023/10/subscribe-1-scaled.jpg	C:/My%20Web%20Sites/websitelol/codeefly.net/wp/zyan/wp-content/uploads/2023/10/subscribe-1-scaled.jpg	(from https://codeefly.net/wp/zyan/contact/)
22:30:19	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2001%20May%202025%2002:30:18%20GMT	https://codeefly.net/wp/zyan/contact/1234567890	C:/My%20Web%20Sites/websitelol/codeefly.net/wp/zyan/contact/1234567890	(from https://codeefly.net/wp/zyan/contact/)
22:30:19	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2001%20May%202025%2002:30:19%20GMT	https://codeefly.net/wp/zyan/contact/1234567890	C:/My%20Web%20Sites/websitelol/codeefly.net/wp/zyan/contact/1234567890	(from https://codeefly.net/wp/zyan/contact/)
22:30:20	5093/5093	---M-Z	200	added ('OK')	application/json	date:Thu,%2001%20May%202025%2002:30:19%20GMT	https://codeefly.net/wp/zyan/wp-json/wp/v2/posts/154	C:/My%20Web%20Sites/websitelol/codeefly.net/wp/zyan/wp-json/wp/v2/posts/154.json	(from https://codeefly.net/wp/zyan/the-standard-personal-my-portfolio/)
22:30:20	809/809	---M-Z	200	added ('OK')	application/rss+xml	etag:%222e65957c6b6530155e3fb5bc01ad5935%22	https://codeefly.net/wp/zyan/the-standard-personal-my-portfolio/feed/	C:/My%20Web%20Sites/websitelol/codeefly.net/wp/zyan/the-standard-personal-my-portfolio/feed/index.html	(from https://codeefly.net/wp/zyan/the-standard-personal-my-portfolio/)
22:30:20	2454/2454	---M-Z	200	added ('OK')	application/json	date:Thu,%2001%20May%202025%2002:30:20%20GMT	https://codeefly.net/wp/zyan/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcodeefly.net%2Fwp%2Fzyan%2Fthe-standard-personal-my-portfolio%2F	C:/My%20Web%20Sites/websitelol/codeefly.net/wp/zyan/wp-json/oembed/1.0/embeda427.json	(from https://codeefly.net/wp/zyan/the-standard-personal-my-portfolio/)
22:30:20	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2001%20May%202025%2002:30:20%20GMT	https://codeefly.net/wp/zyan/?p=154	C:/My%20Web%20Sites/websitelol/codeefly.net/wp/zyan/index87e6.html	(from https://codeefly.net/wp/zyan/the-standard-personal-my-portfolio/)
22:30:21	2639/2639	---M-Z	200	added ('OK')	text/xml	date:Thu,%2001%20May%202025%2002:30:20%20GMT	https://codeefly.net/wp/zyan/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcodeefly.net%2Fwp%2Fzyan%2Fthe-standard-personal-my-portfolio%2F&format=xml	C:/My%20Web%20Sites/websitelol/codeefly.net/wp/zyan/wp-json/oembed/1.0/embed1cea	(from https://codeefly.net/wp/zyan/the-standard-personal-my-portfolio/)
22:30:21	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2001%20May%202025%2002:30:20%20GMT	https://codeefly.net/wp/zyan/the-standard-personal-my-portfolio/1234567890	C:/My%20Web%20Sites/websitelol/codeefly.net/wp/zyan/the-standard-personal-my-portfolio/1234567890	(from https://codeefly.net/wp/zyan/the-standard-personal-my-portfolio/)
22:30:21	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2001%20May%202025%2002:30:21%20GMT	https://codeefly.net/wp/zyan/the-standard-personal-my-portfolio/1234567890	C:/My%20Web%20Sites/websitelol/codeefly.net/wp/zyan/the-standard-personal-my-portfolio/1234567890	(from https://codeefly.net/wp/zyan/the-standard-personal-my-portfolio/)
22:30:22	5240/5240	---M-Z	200	added ('OK')	application/json	date:Thu,%2001%20May%202025%2002:30:21%20GMT	https://codeefly.net/wp/zyan/wp-json/wp/v2/posts/153	C:/My%20Web%20Sites/websitelol/codeefly.net/wp/zyan/wp-json/wp/v2/posts/153.json	(from https://codeefly.net/wp/zyan/empowering-your-business-with-innovative-solutions-revolutionizing-your-solutions/)
22:30:22	950/950	---M-Z	200	added ('OK')	application/rss+xml	etag:%222e65957c6b6530155e3fb5bc01ad5935%22	https://codeefly.net/wp/zyan/empowering-your-business-with-innovative-solutions-revolutionizing-your-solutions/feed/	C:/My%20Web%20Sites/websitelol/codeefly.net/wp/zyan/empowering-your-business-with-innovative-solutions-revolutionizing-your-solutions/feed/index.html	(from https://codeefly.net/wp/zyan/empowering-your-business-with-innovative-solutions-revolutionizing-your-solutions/)
22:30:22	2689/2689	---M-Z	200	added ('OK')	application/json	date:Thu,%2001%20May%202025%2002:30:22%20GMT	https://codeefly.net/wp/zyan/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcodeefly.net%2Fwp%2Fzyan%2Fempowering-your-business-with-innovative-solutions-revolutionizing-your-solutions%2F	C:/My%20Web%20Sites/websitelol/codeefly.net/wp/zyan/wp-json/oembed/1.0/embed2214.json	(from https://codeefly.net/wp/zyan/empowering-your-business-with-innovative-solutions-revolutionizing-your-solutions/)
22:30:23	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2001%20May%202025%2002:30:22%20GMT	https://codeefly.net/wp/zyan/?p=153	C:/My%20Web%20Sites/websitelol/codeefly.net/wp/zyan/indexd7d8.html	(from https://codeefly.net/wp/zyan/empowering-your-business-with-innovative-solutions-revolutionizing-your-solutions/)
22:30:23	2874/2874	---M-Z	200	added ('OK')	text/xml	date:Thu,%2001%20May%202025%2002:30:22%20GMT	https://codeefly.net/wp/zyan/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcodeefly.net%2Fwp%2Fzyan%2Fempowering-your-business-with-innovative-solutions-revolutionizing-your-solutions%2F&format=xml	C:/My%20Web%20Sites/websitelol/codeefly.net/wp/zyan/wp-json/oembed/1.0/embedbaff	(from https://codeefly.net/wp/zyan/empowering-your-business-with-innovative-solutions-revolutionizing-your-solutions/)
22:30:23	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2001%20May%202025%2002:30:22%20GMT	https://codeefly.net/wp/zyan/empowering-your-business-with-innovative-solutions-revolutionizing-your-solutions/1234567890	C:/My%20Web%20Sites/websitelol/codeefly.net/wp/zyan/empowering-your-business-with-innovative-solutions-revolutionizing-your-solutions/1234567890	(from https://codeefly.net/wp/zyan/empowering-your-business-with-innovative-solutions-revolutionizing-your-solutions/)
22:30:23	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2001%20May%202025%2002:30:23%20GMT	https://codeefly.net/wp/zyan/empowering-your-business-with-innovative-solutions-revolutionizing-your-solutions/1234567890	C:/My%20Web%20Sites/websitelol/codeefly.net/wp/zyan/empowering-your-business-with-innovative-solutions-revolutionizing-your-solutions/1234567890	(from https://codeefly.net/wp/zyan/empowering-your-business-with-innovative-solutions-revolutionizing-your-solutions/)
22:30:25	6043/6043	---M-Z	200	added ('OK')	application/json	date:Thu,%2001%20May%202025%2002:30:24%20GMT	https://codeefly.net/wp/zyan/wp-json/wp/v2/posts/584	C:/My%20Web%20Sites/websitelol/codeefly.net/wp/zyan/wp-json/wp/v2/posts/584.json	(from https://codeefly.net/wp/zyan/empowering-your-business-with-innovative-solutions-revolutionizing-your-solutions-2/)
22:30:25	954/954	---M-Z	200	added ('OK')	application/rss+xml	etag:%222e65957c6b6530155e3fb5bc01ad5935%22	https://codeefly.net/wp/zyan/empowering-your-business-with-innovative-solutions-revolutionizing-your-solutions-2/feed/	C:/My%20Web%20Sites/websitelol/codeefly.net/wp/zyan/empowering-your-business-with-innovative-solutions-revolutionizing-your-solutions-2/feed/index.html	(from https://codeefly.net/wp/zyan/empowering-your-business-with-innovative-solutions-revolutionizing-your-solutions-2/)
22:30:25	2693/2693	---M-Z	200	added ('OK')	application/json	date:Thu,%2001%20May%202025%2002:30:25%20GMT	https://codeefly.net/wp/zyan/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcodeefly.net%2Fwp%2Fzyan%2Fempowering-your-business-with-innovative-solutions-revolutionizing-your-solutions-2%2F	C:/My%20Web%20Sites/websitelol/codeefly.net/wp/zyan/wp-json/oembed/1.0/embed82bc.json	(from https://codeefly.net/wp/zyan/empowering-your-business-with-innovative-solutions-revolutionizing-your-solutions-2/)
22:30:26	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2001%20May%202025%2002:30:25%20GMT	https://codeefly.net/wp/zyan/?p=584	C:/My%20Web%20Sites/websitelol/codeefly.net/wp/zyan/index63e6.html	(from https://codeefly.net/wp/zyan/empowering-your-business-with-innovative-solutions-revolutionizing-your-solutions-2/)
22:30:26	2878/2878	---M-Z	200	added ('OK')	text/xml	date:Thu,%2001%20May%202025%2002:30:25%20GMT	https://codeefly.net/wp/zyan/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcodeefly.net%2Fwp%2Fzyan%2Fempowering-your-business-with-innovative-solutions-revolutionizing-your-solutions-2%2F&format=xml	C:/My%20Web%20Sites/websitelol/codeefly.net/wp/zyan/wp-json/oembed/1.0/embed267a	(from https://codeefly.net/wp/zyan/empowering-your-business-with-innovative-solutions-revolutionizing-your-solutions-2/)
22:30:26	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2001%20May%202025%2002:30:26%20GMT	https://codeefly.net/wp/zyan/empowering-your-business-with-innovative-solutions-revolutionizing-your-solutions-2/1234567890	C:/My%20Web%20Sites/websitelol/codeefly.net/wp/zyan/empowering-your-business-with-innovative-solutions-revolutionizing-your-solutions-2/1234567890	(from https://codeefly.net/wp/zyan/empowering-your-business-with-innovative-solutions-revolutionizing-your-solutions-2/)
22:30:27	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2001%20May%202025%2002:30:26%20GMT	https://codeefly.net/wp/zyan/empowering-your-business-with-innovative-solutions-revolutionizing-your-solutions-2/1234567890	C:/My%20Web%20Sites/websitelol/codeefly.net/wp/zyan/empowering-your-business-with-innovative-solutions-revolutionizing-your-solutions-2/1234567890	(from https://codeefly.net/wp/zyan/empowering-your-business-with-innovative-solutions-revolutionizing-your-solutions-2/)
22:30:27	111412/111412	---M--	200	added ('OK')	image/jpeg	date:Wed,%2018%20Oct%202023%2012:22:51%20GMT	https://codeefly.net/wp/zyan/wp-content/uploads/2023/10/list_3.jpg	C:/My%20Web%20Sites/websitelol/codeefly.net/wp/zyan/wp-content/uploads/2023/10/list_3.jpg	(from https://codeefly.net/wp/zyan/blog/page/2/)
22:30:27	38959/38959	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2001%20May%202025%2002:30:27%20GMT	https://codeefly.net/wp/zyan/blog/page/2/1234567890	C:/My%20Web%20Sites/websitelol/codeefly.net/wp/zyan/blog/page/2/1234567890	(from https://codeefly.net/wp/zyan/blog/page/2/)
22:30:28	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2001%20May%202025%2002:30:27%20GMT	https://codeefly.net/wp/zyan/blog/page/1/	C:/My%20Web%20Sites/websitelol/codeefly.net/wp/zyan/blog/page/1/index.html	(from https://codeefly.net/wp/zyan/blog/page/2/)
22:30:28	693/693	---M-Z	200	added ('OK')	application/json	date:Thu,%2001%20May%202025%2002:30:27%20GMT	https://codeefly.net/wp/zyan/wp-json/wp/v2/categories/8	C:/My%20Web%20Sites/websitelol/codeefly.net/wp/zyan/wp-json/wp/v2/categories/8.json	(from https://codeefly.net/wp/zyan/category/business-advice/)
22:30:28	3691/3691	---M-Z	200	added ('OK')	application/rss+xml	etag:%222e65957c6b6530155e3fb5bc01ad5935%22	https://codeefly.net/wp/zyan/category/business-advice/feed/	C:/My%20Web%20Sites/websitelol/codeefly.net/wp/zyan/category/business-advice/feed/index.html	(from https://codeefly.net/wp/zyan/category/business-advice/)
22:30:28	38972/38972	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2001%20May%202025%2002:30:28%20GMT	https://codeefly.net/wp/zyan/category/business-advice/1234567890	C:/My%20Web%20Sites/websitelol/codeefly.net/wp/zyan/category/business-advice/1234567890	(from https://codeefly.net/wp/zyan/category/business-advice/)
22:30:29	684/684	---M-Z	200	added ('OK')	application/json	date:Thu,%2001%20May%202025%2002:30:28%20GMT	https://codeefly.net/wp/zyan/wp-json/wp/v2/categories/10	C:/My%20Web%20Sites/websitelol/codeefly.net/wp/zyan/wp-json/wp/v2/categories/10.json	(from https://codeefly.net/wp/zyan/category/devolopment/)
22:30:29	3679/3679	---M-Z	200	added ('OK')	application/rss+xml	etag:%222e65957c6b6530155e3fb5bc01ad5935%22	https://codeefly.net/wp/zyan/category/devolopment/feed/	C:/My%20Web%20Sites/websitelol/codeefly.net/wp/zyan/category/devolopment/feed/index.html	(from https://codeefly.net/wp/zyan/category/devolopment/)
22:30:29	38968/38968	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2001%20May%202025%2002:30:29%20GMT	https://codeefly.net/wp/zyan/category/devolopment/1234567890	C:/My%20Web%20Sites/websitelol/codeefly.net/wp/zyan/category/devolopment/1234567890	(from https://codeefly.net/wp/zyan/category/devolopment/)
22:30:30	688/688	---M-Z	200	added ('OK')	application/json	date:Thu,%2001%20May%202025%2002:30:29%20GMT	https://codeefly.net/wp/zyan/wp-json/wp/v2/categories/13	C:/My%20Web%20Sites/websitelol/codeefly.net/wp/zyan/wp-json/wp/v2/categories/13.json	(from https://codeefly.net/wp/zyan/category/ui-ux-design/)
22:30:30	3632/3632	---M-Z	200	added ('OK')	application/rss+xml	etag:%222e65957c6b6530155e3fb5bc01ad5935%22	https://codeefly.net/wp/zyan/category/ui-ux-design/feed/	C:/My%20Web%20Sites/websitelol/codeefly.net/wp/zyan/category/ui-ux-design/feed/index.html	(from https://codeefly.net/wp/zyan/category/ui-ux-design/)
22:30:30	38969/38969	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2001%20May%202025%2002:30:30%20GMT	https://codeefly.net/wp/zyan/category/ui-ux-design/1234567890	C:/My%20Web%20Sites/websitelol/codeefly.net/wp/zyan/category/ui-ux-design/1234567890	(from https://codeefly.net/wp/zyan/category/ui-ux-design/)
22:30:31	687/687	---M-Z	200	added ('OK')	application/json	date:Thu,%2001%20May%202025%2002:30:30%20GMT	https://codeefly.net/wp/zyan/wp-json/wp/v2/categories/1	C:/My%20Web%20Sites/websitelol/codeefly.net/wp/zyan/wp-json/wp/v2/categories/1.json	(from https://codeefly.net/wp/zyan/category/uncategorized/)
22:30:31	6499/6499	---M-Z	200	added ('OK')	application/rss+xml	etag:%222e65957c6b6530155e3fb5bc01ad5935%22	https://codeefly.net/wp/zyan/category/uncategorized/feed/	C:/My%20Web%20Sites/websitelol/codeefly.net/wp/zyan/category/uncategorized/feed/index.html	(from https://codeefly.net/wp/zyan/category/uncategorized/)
22:30:31	38970/38970	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2001%20May%202025%2002:30:31%20GMT	https://codeefly.net/wp/zyan/category/uncategorized/1234567890	C:/My%20Web%20Sites/websitelol/codeefly.net/wp/zyan/category/uncategorized/1234567890	(from https://codeefly.net/wp/zyan/category/uncategorized/)
